0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,112,0,63,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
0,-23,0,29,0,131072,0.0,0.0,0.0,0
